plz	area	einwohner	Venue	Venue Latitude	Venue Longitude	Venue Category
50735	14419713.403773801	30800	Druckzentrum Neven DuMont Haus	50.973697	6.9711	Print Shop
50735	14419713.403773801	30800	RAG interactive	50.974025	6.970165	Business Service
50735	14419713.403773801	30800	Randstad Inhouse Services Köln Nippes	50.974025	6.970165	Business Service
50735	14419713.403773801	30800	Food-Market	50.975178	6.973109	Food Stand
50735	14419713.403773801	30800	Niehler Sandstrand	50.984311153560355	6.972870886845913	Beach
50735	14419713.403773801	30800	A.T.U	50.98447609239118	6.96849689379435	Automotive Shop
50735	14419713.403773801	30800	Jugendherberge Köln-Riehl	50.96314072111528	6.98548885858134	Hostel
50735	14419713.403773801	30800	Schwimmbad Rhein-Sommergarten	50.961294329135946	6.984036160088309	Beer Garden
50735	14419713.403773801	30800	Regenwaldhaus	50.96241372710573	6.979773044586182	Zoo Exhibit
50735	14419713.403773801	30800	Urwaldhaus	50.96324825153656	6.97982132434845	Zoo Exhibit
50735	14419713.403773801	30800	H Boltensternstraße	50.96369836228419	6.980926693887302	Tram Station
50735	14419713.403773801	30800	Reisemobilhafen	50.9627971690712	6.986208462497047	Campground
50735	14419713.403773801	30800	Fussballplatz	50.97351	6.981051	Soccer Field
50735	14419713.403773801	30800	MS Scenic Sapphire	50.97354022777617	6.98333341895755	Moving Target
50735	14419713.403773801	30800	Uniworld River Cruise	50.97226988577854	6.985070356803813	Boat or Ferry
50735	14419713.403773801	30800	ZiggZagg Clea&Shop	50.97150999999999	6.98042	Business Service
50735	14419713.403773801	30800	Rheinufer Köln-Niehl	50.97383223418312	6.995716094970703	Other Great Outdoors
50737	7128099.64895035	18780	Im Pfännchen	50.994183610894645	6.920827027478026	Miscellaneous Shop
50737	7128099.64895035	18780	H Meerfeldstraße	50.995296	6.920162	Tram Station
50737	7128099.64895035	18780	Klosterhof	50.994273848099766	6.9249126542317	Restaurant
50737	7128099.64895035	18780	Schreibwaren & Post Akcelik	50.99514	6.92515	Paper / Office Supplies Store
50737	7128099.64895035	18780	Am Ginsterpfad	50.98605569683909	6.9292843751557225	Lake
50737	7128099.64895035	18780	Adolph's Gasthaus	50.993750245543005	6.933575896338573	German Restaurant
50737	7128099.64895035	18780	H Altonaer Platz	50.993867	6.93339	Tram Station
50737	7128099.64895035	18780	Yuxin Lou	50.9941924756201	6.932163388168325	Chinese Restaurant
50737	7128099.64895035	18780	Adolph's Bäckerei	50.993421	6.934046	Bakery
50737	7128099.64895035	18780	Bäckerei Kraus	50.98431879487035	6.942053761155571	Bakery
50737	7128099.64895035	18780	SPEED YOUR LIFE ® by Adriano Pesce - RACE CAR RENTAL	50.98164114666549	6.941127777099609	Rental Car Location
50737	7128099.64895035	18780	Galopprennbahn Weidenpesch	50.983521004351175	6.952500846132559	Track
50737	7128099.64895035	18780	Gasthaus Rennbahn	50.984018150908284	6.952145642439826	German Restaurant
50737	7128099.64895035	18780	Restaurant Hippodrom	50.98407245544656	6.952618978793437	Restaurant
50737	7128099.64895035	18780	Trödel mit Pferderennbahn	50.984369903296745	6.952157020568847	Flea Market
50739	6785850.17690238	26117	ALDI SÜD	50.98388411307797	6.913606786981732	Supermarket
50739	6785850.17690238	26117	IKEA Fundgrube Am Butzweilerhof	50.98217731684461	6.909934862076092	Furniture / Home Store
50739	6785850.17690238	26117	HDI Versicherungen: Karl Josef Schneider	50.99588345601868	6.913565397262573	Insurance Office
50739	6785850.17690238	26117	H Longerich Friedhof	50.99653181215646	6.90906909459642	Tram Station
50739	6785850.17690238	26117	Bluecherpark	50.97427553094276	6.919914276217141	Dog Run
50739	6785850.17690238	26117	S-Bahn Werk Köln Nippes	50.983507	6.923535	Train Station
50739	6785850.17690238	26117	Albrecht Kamera-Service	50.98205	6.920001	Camera Store
50739	6785850.17690238	26117	Kahnstation Blücherpark	50.962436	6.927485	Beer Garden
50739	6785850.17690238	26117	H Escher Straße	50.9645864063648	6.933724221504309	Tram Station
50739	6785850.17690238	26117	Packstation 105	50.963858298355134	6.934671953801283	Shipping Store
50739	6785850.17690238	26117	Blücher Spielplatz	50.963754	6.928025	Playground
50739	6785850.17690238	26117	Ebru Sanatı Kursumda	50.974336163872124	6.9309233987457555	Art Gallery
50739	6785850.17690238	26117	Abstellanlage Köln-Nippes	50.974392253046204	6.932876666310113	Train Station
50739	6785850.17690238	26117	PENNY	50.97395377	6.93289559	Supermarket
50739	6785850.17690238	26117	Bäckerei Hardt	50.974066	6.932479	Bakery
50739	6785850.17690238	26117	Siegfriedhof	50.974435	6.939667	Bar
50765	16600705.608248629	30471	Bank am Höf'le	50.994098	6.849556	Park
50765	16600705.608248629	30471	Rastplatz Esch	51.02683263201988	6.849542110539799	Rest Area
50765	16600705.608248629	30471	Rastplatz Weiler	51.02500118344604	6.851361766821086	Rest Area
50765	16600705.608248629	30471	EDEKA	51.01483327073706	6.859081770687868	Supermarket
50765	16600705.608248629	30471	Goebels	51.01548805362659	6.857927652277381	German Restaurant
50765	16600705.608248629	30471	EDEKA Kausemann	51.01464181	6.85892296	Supermarket
50765	16600705.608248629	30471	Miró	51.015355219713065	6.858135487704356	Café
50765	16600705.608248629	30471	Gut Dresenhof	51.025132	6.88158	Farm
50765	16600705.608248629	30471	S Köln-Blumenberg	51.03751761691446	6.883766367617575	Light Rail Station
50765	16600705.608248629	30471	Simultanhalle	51.01671	6.890607	Exhibit
50765	16600705.608248629	30471	ALDI SÜD	51.01422494787866	6.892666403395848	Supermarket
50765	16600705.608248629	30471	Fix und Fertig , Haushaltsnahe Dienstleistungen	51.014713	6.887249	Miscellaneous Shop
50765	16600705.608248629	30471	Lidl	51.02523645776217	6.889133155345917	Supermarket
50765	16600705.608248629	30471	TK Maxx	51.02899336706135	6.892107725143433	Clothing Store
50765	16600705.608248629	30471	LEDO	51.02839474070131	6.890961030667183	Supermarket
50765	16600705.608248629	30471	SimiDim	51.02702317540206	6.893949293373494	Bakery
50765	16600705.608248629	30471	Pizza Da Michele	51.0288996875149	6.892055594759079	Pizza Place
50765	16600705.608248629	30471	S Köln-Chorweiler Nord	51.037713300198966	6.888621611935011	Light Rail Station
50765	16600705.608248629	30471	Skatepark Blumenberg	51.03658336627181	6.89006940357958	Skate Park
50765	16600705.608248629	30471	Langenbergstr.94, 50765 Köln	51.03591	6.890389	Vacation Rental
50765	16600705.608248629	30471	AirBnB.	51.03591	6.890389	Vacation Rental
50767	5875610.349896012	16821	EDEKA	50.99632948064967	6.872835018174688	Supermarket
50767	5875610.349896012	16821	Fitness Studio Pesch - Tanz Werkstatt	50.99660316579628	6.872179399731914	Gym
50767	5875610.349896012	16821	EDEKA Melanie Brück	50.99646982	6.87283997	Supermarket
50767	5875610.349896012	16821	Easy Cologne	51.00662999999999	6.869450000000029	Electronics Store
50767	5875610.349896012	16821	Donatus Autoglas	51.00545120239258	6.870166301727295	Auto Garage
50767	5875610.349896012	16821	Claessen Floristenbedarf	51.0044907181614	6.892978563981196	Flower Shop
50767	5875610.349896012	16821	Simon Mader	51.00649122457492	6.887580156326293	Business Service
50767	5875610.349896012	16821	Adana Kebap	51.016193635593645	6.898370289484316	Turkish Restaurant
50767	5875610.349896012	16821	Pariser Platz	51.01464997062744	6.898006923361252	Plaza
50769	44269277.360665016	31663	Kölner Pferdesportverein e.V.	51.046403	6.839394	Stables
50769	44269277.360665016	31663	C & A	51.059473639699895	6.840031187802502	Clothing Store
50769	44269277.360665016	31663	Stammplatz 57	51.035999708382334	6.847871571511509	Trail
50769	44269277.360665016	31663	EDEKA	51.047079244496885	6.847383178105124	Supermarket
50769	44269277.360665016	31663	Mykonos Grill +Pizzeria	51.046364	6.8504615	BBQ Joint
50769	44269277.360665016	31663	Hotel Haus Odendahl	51.050442150932035	6.848844309742502	Bed & Breakfast
50769	44269277.360665016	31663	Worringer Bruch	51.047504	6.855537	Nature Preserve
50769	44269277.360665016	31663	Sportplatz Worringen	51.058911	6.861258	Soccer Field
50769	44269277.360665016	31663	Netto Filiale	51.06024	6.86099	Supermarket
50769	44269277.360665016	31663	Sportpark Erdweg	51.06000485543491	6.861949335056643	Basketball Court
50769	44269277.360665016	31663	Musik & Karaoke Entertainment Köln	51.0602126	6.856945900000028	Karaoke Bar
50769	44269277.360665016	31663	ALDI SÜD	51.07078994122916	6.858918200899219	Supermarket
50769	44269277.360665016	31663	PENNY	51.07049157	6.86010338	Supermarket
50769	44269277.360665016	31663	Seeberger Pflanzenhof	51.01415230184751	6.9119383289872545	Garden Center
50769	44269277.360665016	31663	Julia's Restaurant & Biergarten	51.025402	6.910332	Restaurant
50769	44269277.360665016	31663	H Chorweiler Merianstraße	51.027706	6.912404	Bus Stop
50769	44269277.360665016	31663	SV Fühlingen-Chorweiler	51.03741655029391	6.910201904554062	Soccer Field
50769	44269277.360665016	31663	The British Shop	51.015352444982625	6.9230479092633646	Boutique
